course_code,skill_uri,skill_label,concept_type,rrf_score,rerank_score,combined_score,tier,confidence_level,decision,reject_reason,evidence_ids,extraction_sources
SC6211,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,ML (computer programming),knowledge,0.208085,0.496212,0.384774,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,MATLAB,knowledge,0.200642,0.487961,0.376765,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,Visual Basic,knowledge,0.299834,0.399034,0.344274,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,AJAX,knowledge,0.226368,0.419205,0.336354,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,Haskell,knowledge,0.196391,0.411063,0.321661,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,knowledge,0.247600,0.374550,0.311465,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,knowledge,0.249276,0.366035,0.306007,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,C#,knowledge,0.305507,0.333713,0.300251,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3;SC6211_CLO_L4;SC6211_BAIHOC_L15,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,R,knowledge,0.250338,0.342460,0.289823,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,APL,knowledge,0.247410,0.337840,0.285711,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,COBOL,knowledge,0.189199,0.351041,0.277488,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/23b45aa6-a479-486d-9e6f-062cbab7c68a,interfacing techniques,knowledge,0.194394,0.303467,0.245745,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3;SC6211_BAIHOC_L13;SC6211_BAIHOC_L15,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,VBScript,knowledge,0.202457,0.260646,0.218189,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,tools for software configuration management,knowledge,0.196411,0.235925,0.199071,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4;SC6211_BAIHOC_L13,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,knowledge,0.229231,0.214688,0.194051,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,Scratch (computer programming),knowledge,0.187889,,0.162889,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/8ff015a0-98ea-4d80-a23e-1f68110a919e,software design methodologies,knowledge,0.187440,,0.162440,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/1019423b-3368-4f83-b24f-19e5fa23e816,software UI design patterns,knowledge,0.186201,,0.161201,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,C++,knowledge,0.185746,,0.160746,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/1bba98a7-92b9-450b-9235-e0c905f8f3c4,information architecture,knowledge,0.185083,,0.185083,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3;SC6211_BAIHOC_L13;SC6211_BAIHOC_L15,escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,knowledge,0.184221,,0.159221,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (computer programming),knowledge,0.183663,,0.158663,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/b9f16465-56a9-426b-a047-0f9f1f95ec92,address problems critically,skill,0.182569,,0.182569,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,ASP.NET,knowledge,0.181695,,0.156695,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,CoffeeScript,knowledge,0.181465,,0.156465,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,Perl,knowledge,0.181393,,0.156393,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd,design interaction model,skill,0.181156,,0.181156,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L3;SC6211_BAIHOC_L15,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/42ed3bfb-1a01-4c8b-9758-fc6438865734,Smalltalk (computer programming),knowledge,0.178870,,0.153870,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/901105f8-3a08-453e-b1dc-23619e317fd3,create flowchart diagram,skill,0.177944,,0.177944,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_CLO_L1;SC6211_CLO_L3;SC6211_BAIHOC_L15,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389,deliver visual presentation of data,skill,0.176980,,0.176980,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_CLO_L1;SC6211_CLO_L3;SC6211_BAIHOC_L15,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,knowledge,0.174128,,0.149128,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/84f58e3d-8669-4d83-8c1d-5dd1e73a654f,create database diagrams,skill,0.174045,,0.174045,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,use software design patterns,skill,0.172618,,0.172618,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,Pascal (computer programming),knowledge,0.172581,,0.147581,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/3bddfd7c-ab6d-40c2-883d-5e97fb7640ba,create software design,skill,0.172102,,0.172102,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9,use an application-specific interface,skill,0.170654,,0.170654,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3;SC6211_BAIHOC_L13;SC6211_BAIHOC_L15,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/ed1d8bd4-cd2a-4c64-b665-56d70651026c,Prototyping development,knowledge,0.168703,,0.168703,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/78a74fd1-efc6-49dc-adb1-1b0fbe35c22c,provide software testing documentation,skill,0.168163,,0.168163,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,Scala,knowledge,0.168035,,0.143035,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/fc4fcb4b-993f-4f2c-b158-c2171ec18ed8,draw design sketches,skill,0.166817,,0.166817,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/f9670490-8aa4-4540-b121-d440a8294aab,develop data processing applications,skill,0.166468,,0.166468,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_BAIHOC_L15,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,Prolog (computer programming),knowledge,0.164160,,0.139160,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L4;SC6211_BAIHOC_L15,escoxlmr_skill;escoxlmr_knowledge
SC6211,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3,design process,skill,0.161172,,0.161172,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_CLO_L1;SC6211_CLO_L3;SC6211_CLO_L4;SC6211_BAIHOC_L15,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9,apply systemic design thinking,skill,0.160214,,0.160214,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L3,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/2d6d4784-0992-48e7-b100-22d7229b3f0a,translate requirements into visual design,skill,0.159796,,0.159796,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_CLO_L3,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,design user interface,skill,0.158211,,0.158211,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_CLO_L2;SC6211_CLO_L3;SC6211_BAIHOC_L15,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/5ef0c719-5bcb-49f8-b8eb-824388225333,use scripting programming,skill,0.157731,,0.132731,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1;SC6211_CLO_L2;SC6211_BAIHOC_L15,escoxlmr_knowledge;escoxlmr_skill
SC6211,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,develop strategy to solve problems,skill,0.156068,,0.156068,low_confidence,LOW,rejected,below_overflow_threshold,SC6211_MOTA_MAIN;SC6211_MUCTIEU_MT1;SC6211_MUCTIEU_MT2;SC6211_MUCTIEU_MT3;SC6211_CLO_L1,escoxlmr_knowledge;escoxlmr_skill
